sentid	sentence	English	Spanish
chef.guest.0.neutral.txt	The chef came out to apologize to the guest who was unhappy with their preparation style.	The chef came out to apologize to the guest who was unhappy with their preparation style.	El chef salió a disculparse con el invitado que no estaba contento con su estilo de preparación.
chef.someone.0.male.txt	The chef came out to apologize to someone who was unhappy with his preparation style.	The chef came out to apologize to someone who was unhappy with his preparation style.	El chef salió a disculparse con alguien que no estaba contento con su estilo de preparación.
chef.someone.0.female.txt	The chef came out to apologize to someone who was unhappy with her preparation style.	The chef came out to apologize to someone who was unhappy with her preparation style.	El chef salió a disculparse con alguien que no estaba contento con su estilo de preparación.
chef.someone.0.neutral.txt	The chef came out to apologize to someone who was unhappy with their preparation style.	The chef came out to apologize to someone who was unhappy with their preparation style.	El chef salió a disculparse con alguien que no estaba contento con su estilo de preparación.
doctor.patient.1.male.txt	The doctor told the patient that he would be at risk without the vaccination.	The doctor told the patient that he would be at risk without the vaccination.	El médico le dijo al paciente que estaría en riesgo sin la vacunación.
doctor.patient.1.female.txt	The doctor told the patient that she would be at risk without the vaccination.	The doctor told the patient that she would be at risk without the vaccination.	El médico le dijo a la paciente que estaría en riesgo sin la vacuna.
doctor.patient.1.neutral.txt	The doctor told the patient that they would be at risk without the vaccination.	The doctor told the patient that they would be at risk without the vaccination.	El médico le dijo al paciente que estaría en riesgo sin la vacunación.
doctor.someone.1.male.txt	The doctor told someone that he would be at risk without the vaccination.	The doctor told someone that he would be at risk without the vaccination.	El médico le dijo a alguien que estaría en riesgo sin la vacuna.
doctor.someone.1.female.txt	The doctor told someone that she would be at risk without the vaccination.	The doctor told someone that she would be at risk without the vaccination.	El médico le dijo a alguien que estaría en riesgo sin la vacuna.
doctor.someone.1.neutral.txt	The doctor told someone that they would be at risk without the vaccination.	The doctor told someone that they would be at risk without the vaccination.	El médico le dijo a alguien que estarían en riesgo sin la vacuna.
doctor.patient.0.male.txt	The doctor told the patient that he would be on vacation next week.	The doctor told the patient that he would be on vacation next week.	El médico le dijo al paciente que estaría de vacaciones la próxima semana.
doctor.patient.0.female.txt	The doctor told the patient that she would be on vacation next week.	The doctor told the patient that she would be on vacation next week.	El médico le dijo a la paciente que ella estaría de vacaciones la próxima semana.
doctor.patient.0.neutral.txt	The doctor told the patient that they would be on vacation next week.	The doctor told the patient that they would be on vacation next week.	El médico le dijo al paciente que estaría de vacaciones la próxima semana.
doctor.someone.0.male.txt	The doctor told someone that he would be on vacation next week.	The doctor told someone that he would be on vacation next week.	El médico le dijo a alguien que estaría de vacaciones la próxima semana.
doctor.someone.0.female.txt	The doctor told someone that she would be on vacation next week.	The doctor told someone that she would be on vacation next week.	El médico le dijo a alguien que ella estaría de vacaciones la próxima semana.
doctor.someone.0.neutral.txt	The doctor told someone that they would be on vacation next week.	The doctor told someone that they would be on vacation next week.	El médico le dijo a alguien que estarían de vacaciones la próxima semana.
firefighter.child.1.male.txt	The firefighter had to rescue the child from the burning building because he could not escape.	The firefighter had to rescue the child from the burning building because he could not escape.	El bombero tuvo que rescatar al niño del edificio en llamas porque no podía escapar.
firefighter.child.1.female.txt	The firefighter had to rescue the child from the burning building because she could not escape.	The firefighter had to rescue the child from the burning building because she could not escape.	El bombero tuvo que rescatar a la niña del edificio en llamas porque no podía escapar.
